"Comparison","Taxa","mean.group1.","variance.group1.","std.err.group1.","mean.group2.","variance.group2.","std.err.group2.","pvalue","qvalue","Significance","Group"
"non-infecte - acanthocephale","k__Bacteria|p__Patescibacteria|c__Gracilibacteria|o__Gracilibacteria|f__Gracilibacteria",7.77830721986151e-05,2.29907840184889e-07,7.77830721986151e-05,2.21826194246613e-05,3.37080416886102e-09,1.61025658941029e-05,0.949050949050949,0.713687230429236,"ns","non-infecte"
"non-infecte - acanthocephale","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Pseudoalteromonadaceae",0.00106564871256993,2.33165112350923e-05,0.000783321390569339,0.00194752055177764,4.36997496390582e-05,0.00183344462774431,0.951048951048951,0.713687230429236,"ns","acanthocephale"
"non-infecte - acanthocephale","k__Bacteria|p__Chloroflexi|c__Anaerolineae|o__SBR1031|f__A4b",0.000644491391772558,4.1656704022217e-06,0.000331093499364792,0.000677022923285872,2.12639323166076e-06,0.000404436286858326,0.971028971028971,0.721075054207916,"ns","acanthocephale"
"non-infecte - acanthocephale","k__Bacteria|p__Verrucomicrobiota|c__Verrucomicrobiae|o__Verrucomicrobiales|f__DEV007",0.00505711335834493,3.49745048021418e-05,0.000959365261680618,0.00504359428960371,3.33990160638363e-05,0.0016028584097897,0.997002997002997,0.721075054207916,"ns","non-infecte"
"non-infecte - acanthocephale","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Moritellaceae",5.15743056809098e-05,1.01076542245781e-07,5.15743056809098e-05,0,0,0,1,0.721075054207916,"ns","non-infecte"
"non-infecte - acanthocephale","k__Bacteria|p__Actinobacteriota|c__Actinobacteria|o__Frankiales|f__Nakamurellaceae",1.0120160033464e-05,3.89187028591103e-09,1.0120160033464e-05,0,0,0,1,0.721075054207916,"ns","non-infecte"
"non-infecte - acanthocephale","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__MD2904-B13|f__MD2904-B13",1.48920771171321e-06,8.42741051277921e-11,1.48920771171321e-06,0,0,0,1,0.721075054207916,"ns","non-infecte"
"non-infecte - acanthocephale","k__Bacteria|p__Myxococcota|c__Myxococcia|o__Myxococcales|f__Vulgatibacteraceae",9.92805141142143e-07,3.74551578345743e-11,9.92805141142143e-07,0,0,0,1,0.721075054207916,"ns","non-infecte"
"non-infecte - acanthocephale","k__Bacteria|p__Patescibacteria|c__Berkelbacteria|o__Berkelbacteria|f__Berkelbacteria",3.16704750412904e-06,3.81147215949579e-10,3.16704750412904e-06,0,0,0,1,0.721075054207916,"ns","non-infecte"
"non-infecte - acanthocephale","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Blattabacteriaceae",1.8373954062665e-06,1.28288831400831e-10,1.8373954062665e-06,0,0,0,1,0.721075054207916,"ns","non-infecte"
"non-infecte - acanthocephale","k__Bacteria|p__Actinobacteriota|c__Actinobacteria|o__Micrococcales|f__Dermabacteraceae",1.96093811279316e-05,1.46120574723782e-08,1.96093811279316e-05,0,0,0,1,0.721075054207916,"ns","non-infecte"
"non-infecte - acanthocephale","k__Bacteria|p__Actinobacteriota|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae",4.96402570571071e-07,9.36378945864357e-12,4.96402570571071e-07,0,0,0,1,0.721075054207916,"ns","non-infecte"
"non-infecte - acanthocephale","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Cytophagales|f__Bernardetiaceae",1.22493027084433e-06,5.70172584003692e-11,1.22493027084433e-06,0,0,0,1,0.721075054207916,"ns","non-infecte"
"non-infecte - acanthocephale","k__Bacteria|p__Chloroflexi|c__Chloroflexia|o__Thermomicrobiales|f__Thermomicrobiaceae",4.96402570571071e-07,9.36378945864357e-12,4.96402570571071e-07,0,0,0,1,0.721075054207916,"ns","non-infecte"
"non-infecte - acanthocephale","k__Bacteria|p__Dependentiae|c__Babeliae|o__Babeliales|f__UBA12411",3.97819946692127e-06,6.01390697947282e-10,3.97819946692127e-06,0,0,0,1,0.721075054207916,"ns","non-infecte"
"non-infecte - acanthocephale","k__Bacteria|p__Patescibacteria|c__ABY1|o__Candidatus_Buchananbacteria|f__Candidatus_Buchananbacteria",7.26955510322768e-05,2.00816439315682e-07,7.26955510322768e-05,0,0,0,1,0.721075054207916,"ns","non-infecte"
"non-infecte - acanthocephale","k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rickettsiales|f__SM2D12",0,0,0,5.45457024804658e-05,3.86780375681374e-08,5.45457024804658e-05,1.19500286506783e-07,1.54241929271625e-05,"***","acanthocephale"
"non-infecte - acanthocephale","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Cytophagales|f__Cytophagaceae",0,0,0,3.14542340893999e-05,1.286179494796e-08,3.14542340893999e-05,1.62941886492789e-08,4.2062612009519e-06,"***","acanthocephale"
"non-infecte - acanthocephale","k__Bacteria|p__Fibrobacterota|c__Fibrobacteria|o__Fibrobacterales|f__Fibrobacteraceae",2.1137180300148e-05,1.69776548595566e-08,2.1137180300148e-05,8.33454382660339e-06,9.03040070368444e-10,8.33454382660339e-06,2.44782032341041e-05,0.00126378451543439,"**","non-infecte"
"non-infecte - acanthocephale","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__P13-46",0,0,0,1.50387247161441e-05,2.94012213414351e-09,1.50387247161441e-05,4.71376360985458e-05,0.00173833413068387,"**","acanthocephale"
"non-infecte - acanthocephale","k__Bacteria|p__Firmicutes|c__Clostridia|o__Oscillospirales|f__Hungateiclostridiaceae",0,0,0,5.95324559043099e-06,4.60734729779818e-10,5.95324559043099e-06,4.71376360985458e-05,0.00173833413068387,"**","acanthocephale"
"non-infecte - acanthocephale","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__EC3|f__EC3",0,0,0,2.68633060670777e-05,9.3812837670954e-09,2.68633060670777e-05,6.42741698514344e-06,0.000414801179562637,"***","acanthocephale"
"non-infecte - acanthocephale","k__Bacteria|p__Cyanobacteria|c__Cyanobacteriia|o__Synechococcales|f__Cyanobiaceae",0,0,0,4.77274896704076e-05,2.96128725131052e-08,4.77274896704076e-05,8.76402333384766e-07,7.54129219663681e-05,"***","acanthocephale"
"non-infecte - cestode","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudohongiellaceae",0.000286950214448052,8.29861356801851e-07,0.000147778404233986,0,0,0,0.000999000999000999,0.0108904618829928,"*","non-infecte"
"non-infecte - cestode","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__EPR3968-O8a-Bc78|f__EPR3968-O8a-Bc78",0.000132017793928771,1.52679229322369e-07,6.33867056712353e-05,0,0,0,0.000999000999000999,0.0108904618829928,"*","non-infecte"
"non-infecte - cestode","k__Bacteria|p__Actinobacteriota|c__Thermoleophilia|o__Solirubrobacterales|f__Solirubrobacteraceae",6.38804124821923e-05,5.7980310745576e-08,3.90614599215053e-05,0,0,0,0.000999000999000999,0.0108904618829928,"*","non-infecte"
"non-infecte - cestode","k__Bacteria|p__Verrucomicrobiota|c__Verrucomicrobiae|o__Pedosphaerales|f__Pedosphaeraceae",9.92908431896475e-05,1.31236419990007e-07,5.87672527836468e-05,0,0,0,0.000999000999000999,0.0108904618829928,"*","non-infecte"
"non-infecte - cestode","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Legionellales|f__Legionellaceae",0.000265686079238209,2.77785565582554e-07,8.54993945165624e-05,0,0,0,0.000999000999000999,0.0108904618829928,"*","non-infecte"
"non-infecte - cestode","k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Rhodospirillaceae",2.34454254437738e-05,2.08881430211032e-08,2.34454254437738e-05,0,0,0,0.000999000999000999,0.0108904618829928,"*","non-infecte"
"non-infecte - cestode","k__Bacteria|p__Actinobacteriota|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae",0.000143517390913384,7.82695176794233e-07,0.000143517390913384,0,0,0,0.000999000999000999,0.0108904618829928,"*","non-infecte"
"non-infecte - cestode","k__Bacteria|p__Planctomycetota|c__Phycisphaerae|o__CCM11a|f__CCM11a",1.96814596568624e-05,1.47196744605386e-08,1.96814596568624e-05,0,0,0,0.000999000999000999,0.0108904618829928,"*","non-infecte"
"non-infecte - cestode","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Cytophagales|f__Amoebophilaceae",1.99989025545537e-05,1.51983319286883e-08,1.99989025545537e-05,0,0,0,0.000999000999000999,0.0108904618829928,"*","non-infecte"
"non-infecte - cestode","k__Bacteria|p__Calditrichota|c__Calditrichia|o__Calditrichales|f__Calditrichaceae",1.61442387968733e-05,9.9041849605578e-09,1.61442387968733e-05,0,0,0,0.000999000999000999,0.0108904618829928,"*","non-infecte"
"non-infecte - cestode","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Chitinophagales|f__37-13",1.5645399957644e-05,9.30158451371664e-09,1.5645399957644e-05,0,0,0,0.000999000999000999,0.0108904618829928,"*","non-infecte"
"non-infecte - cestode","k__Bacteria|p__Chloroflexi|c__Dehalococcoidia|o__SAR202_clade|f__SAR202_clade",1.2017481126886e-05,5.48795440013233e-09,1.2017481126886e-05,0,0,0,0.000999000999000999,0.0108904618829928,"*","non-infecte"
"non-infecte - cestode","k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Kiloniellales|f__Fodinicurvataceae",9.79538084304671e-06,3.6460804626924e-09,9.79538084304671e-06,0,0,0,0.000999000999000999,0.0108904618829928,"*","non-infecte"
"non-infecte - cestode","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__KF-JG30-C25|f__KF-JG30-C25",9.75003185766223e-06,3.61239860656628e-09,9.75003185766223e-06,0,0,0,0.000999000999000999,0.0108904618829928,"*","non-infecte"
"non-infecte - cestode","k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae",0.000111519139606489,1.22555981968607e-07,5.67904694489006e-05,0,0,0,0.000999000999000999,0.0108904618829928,"*","non-infecte"
"non-infecte - cestode","k__Bacteria|p__Patescibacteria|c__Saccharimonadia|o__Saccharimonadales|f__Saccharimonadaceae",2.923335523744e-05,8.96527884188287e-09,1.53599606306743e-05,0,0,0,0.000999000999000999,0.0108904618829928,"*","non-infecte"
"non-infecte - cestode","k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__NRL2|f__NRL2",6.62095186613342e-06,1.66580613731892e-09,6.62095186613342e-06,0,0,0,0.000999000999000999,0.0108904618829928,"*","non-infecte"
"non-infecte - cestode","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Acidithiobacillales|f__Acidithiobacillaceae",6.53025389536447e-06,1.62048020564107e-09,6.53025389536447e-06,0,0,0,0.000999000999000999,0.0108904618829928,"*","non-infecte"
"non-infecte - cestode","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__CCM19a|f__CCM19a",6.25815998305762e-06,1.48825352219466e-09,6.25815998305762e-06,0,0,0,0.000999000999000999,0.0108904618829928,"*","non-infecte"
"non-infecte - cestode","k__Bacteria|p__Planctomycetota|c__Phycisphaerae|o__mle1-8|f__mle1-8",5.89536809998181e-06,1.32070387130276e-09,5.89536809998182e-06,0,0,0,0.000999000999000999,0.0108904618829928,"*","non-infecte"
"non-infecte - cestode","k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__AT-s3-44|f__AT-s3-44",5.80467012921286e-06,1.28037942174109e-09,5.80467012921286e-06,0,0,0,0.000999000999000999,0.0108904618829928,"*","non-infecte"
"non-infecte - cestode","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Sphingobacteriales|f__AKYH767",4.9883883922923e-06,9.45592712589551e-10,4.9883883922923e-06,0,0,0,0.000999000999000999,0.0108904618829928,"*","non-infecte"
"non-infecte - cestode","k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Paracaedibacterales|f__Paracaedibacteraceae",4.89769042152335e-06,9.11520115673101e-10,4.89769042152335e-06,0,0,0,0.000999000999000999,0.0108904618829928,"*","non-infecte"
"non-infecte - cestode","k__Bacteria|p__Dadabacteria|c__Dadabacteriia|o__Dadabacteriales|f__Dadabacteriales",4.76164346536993e-06,8.61583442669405e-10,4.76164346536993e-06,0,0,0,0.000999000999000999,0.0108904618829928,"*","non-infecte"
"non-infecte - cestode","k__Bacteria|p__Gemmatimonadota|c__S0134_terrestrial_group|o__S0134_terrestrial_group|f__S0134_terrestrial_group",4.58024752383203e-06,7.97189360423637e-10,4.58024752383203e-06,0,0,0,0.000999000999000999,0.0108904618829928,"*","non-infecte"
"non-infecte - cestode","k__Bacteria|p__Verrucomicrobiota|c__Omnitrophia|o__Omnitrophales|f__Omnitrophales",4.48954955306307e-06,7.65930097197536e-10,4.48954955306307e-06,0,0,0,0.000999000999000999,0.0108904618829928,"*","non-infecte"
"non-infecte - cestode","k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Micropepsales|f__Micropepsaceae",4.4442005676786e-06,7.50534910058682e-10,4.4442005676786e-06,0,0,0,0.000999000999000999,0.0108904618829928,"*","non-infecte"
"non-infecte - cestode","k__Bacteria|p__Planctomycetota|c__Phycisphaerae|o__S-70|f__S-70",4.39885158229412e-06,7.35296019235958e-10,4.39885158229412e-06,0,0,0,0.000999000999000999,0.0108904618829928,"*","non-infecte"
"non-infecte - cestode","k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Thalassobaculales|f__Thalassobaculaceae",4.17210665537175e-06,6.61446009864294e-10,4.17210665537175e-06,0,0,0,0.000999000999000999,0.0108904618829928,"*","non-infecte"
"non-infecte - cestode","k__Bacteria|p__Firmicutes|c__Bacilli|o__Caldalkalibacillales|f__Caldalkalibacillaceae",5.55090010929105e-06,1.17087469688644e-09,5.55090010929105e-06,0,0,0,0.000999000999000999,0.0108904618829928,"*","non-infecte"
"non-infecte - cestode","k__Bacteria|p__Patescibacteria|c__Parcubacteria|o__Candidatus_Yanofskybacteria|f__Candidatus_Yanofskybacteria",3.58256984537356e-06,4.87722654485239e-10,3.58256984537356e-06,0,0,0,0.000999000999000999,0.0108904618829928,"*","non-infecte"
"non-infecte - cestode","k__Bacteria|p__Patescibacteria|c__Microgenomatia|o__Candidatus_Curtissbacteria|f__Candidatus_Curtissbacteria",4.59148527558643e-06,8.01106007365225e-10,4.59148527558643e-06,0,0,0,0.000999000999000999,0.0108904618829928,"*","non-infecte"
"non-infecte - cestode","k__Archaea|p__Thermoplasmatota|c__Thermoplasmata|o__Marine_Group_II|f__Marine_Group_II",3.40117390383566e-06,4.39583389117043e-10,3.40117390383566e-06,0,0,0,0.000999000999000999,0.0108904618829928,"*","non-infecte"
"non-infecte - cestode","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Hahellaceae",2.90233506460643e-06,3.20094855435273e-10,2.90233506460643e-06,0,0,0,0.000999000999000999,0.0108904618829928,"*","non-infecte"
"non-infecte - cestode","k__Bacteria|p__Firmicutes|c__Clostridia|o__Oscillospirales|f__Butyricicoccaceae",3.26512694768224e-06,4.05120051410267e-10,3.26512694768224e-06,0,0,0,0.000999000999000999,0.0108904618829928,"*","non-infecte"
"non-infecte - cestode","k__Bacteria|p__Planctomycetota|c__Phycisphaerae|o__MSBL9|f__SM23-30",3.12907999152881e-06,3.72063380548666e-10,3.12907999152881e-06,0,0,0,0.000999000999000999,0.0108904618829928,"*","non-infecte"
"non-infecte - cestode","k__Bacteria|p__Elusimicrobiota|c__Elusimicrobia|o__Lineage_IV|f__Lineage_IV",4.66001490656533e-06,8.25198079317621e-10,4.66001490656533e-06,0,0,0,0.000999000999000999,0.0108904618829928,"*","non-infecte"
"non-infecte - cestode","k__Bacteria|p__Actinobacteriota|c__Actinobacteria|o__Streptosporangiales|f__Streptosporangiaceae",2.5848921669151e-06,2.53903365554004e-10,2.5848921669151e-06,0,0,0,0.000999000999000999,0.0108904618829928,"*","non-infecte"
"non-infecte - cestode","k__Bacteria|p__Cyanobacteria|c__Vampirivibrionia|o__Vampirovibrionales|f__Vampirovibrionales",2.49419419614615e-06,2.36398178147388e-10,2.49419419614615e-06,0,0,0,0.000999000999000999,0.0108904618829928,"*","non-infecte"
"non-infecte - cestode","k__Bacteria|p__Cyanobacteria|c__Cyanobacteriia|o__Cyanobacteriales|f__Phormidiaceae",2.95553884399024e-05,3.31937974616736e-08,2.95553884399024e-05,0,0,0,0.000999000999000999,0.0108904618829928,"*","non-infecte"
"non-infecte - cestode","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__JTB23|f__JTB23",2.0407043423014e-06,1.58250020082136e-10,2.0407043423014e-06,0,0,0,0.000999000999000999,0.0108904618829928,"*","non-infecte"
"non-infecte - cestode","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Dysgonomonadaceae",0,0,0,0.00026992010364932,8.01425485894655e-07,0.00026992010364932,0.000999000999000999,0.0108904618829928,"*","cestode"
"non-infecte - cestode","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae",0,0,0,0.00026992010364932,8.01425485894655e-07,0.00026992010364932,0.000999000999000999,0.0108904618829928,"*","cestode"
"non-infecte - cestode","k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae",0.00110435741287152,9.11922479644732e-06,0.00048987712735594,0,0,0,0.001998001998002,0.0193937118765987,"*","non-infecte"
"non-infecte - cestode","k__Bacteria|p__WPS-2|c__WPS-2|o__WPS-2|f__WPS-2",0.000125617724332573,2.61213126439318e-07,8.29097680803652e-05,0,0,0,0.001998001998002,0.0193937118765987,"*","non-infecte"
"non-infecte - cestode","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Thiohalorhabdales|f__Thiohalorhabdaceae",5.5242131160593e-05,3.30232256948364e-08,2.9479353031016e-05,0,0,0,0.001998001998002,0.0193937118765987,"*","non-infecte"
"non-infecte - cestode","k__Bacteria|p__Acidobacteriota|c__Subgroup_26|o__Subgroup_26|f__Subgroup_26",0.000109793615912618,1.36989633348944e-07,6.00415718589045e-05,0,0,0,0.001998001998002,0.0193937118765987,"*","non-infecte"
"non-infecte - cestode","k__Bacteria|p__Verrucomicrobiota|c__Chlamydiae|o__Chlamydiales|f__Simkaniaceae",3.59751568571548e-05,1.55207640826431e-08,2.02099272653207e-05,0,0,0,0.001998001998002,0.0193937118765987,"*","non-infecte"
"non-infecte - cestode","k__Bacteria|p__Fusobacteriota|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae",0.00043198828186644,2.25736764684133e-06,0.000243730202804212,0,0,0,0.001998001998002,0.0193937118765987,"*","non-infecte"
"non-infecte - cestode","k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rickettsiales|f__SM2D12",0,0,0,1.69860035330887e-05,3.17376747628713e-09,1.69860035330887e-05,0.00209924230411131,0.0193937118765987,"*","cestode"
"non-infecte - cestode","k__Bacteria|p__Chloroflexi|c__Ktedonobacteria|o__Ktedonobacterales|f__Ktedonobacteraceae",0,0,0,1.69860035330887e-05,3.17376747628713e-09,1.69860035330887e-05,0.00209924230411131,0.0193937118765987,"*","cestode"
"non-infecte - cestode","k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__KF-JG30-B3",0,0,0,1.69860035330887e-05,3.17376747628713e-09,1.69860035330887e-05,0.00209924230411131,0.0193937118765987,"*","cestode"
"non-infecte - cestode","k__Bacteria|p__Myxococcota|c__Polyangia|o__Polyangiales|f__BIrii41",7.17820305761915e-05,6.08323771469484e-08,4.00106489597813e-05,0,0,0,0.002997002997003,0.0267798243024414,"*","non-infecte"
